,road,road_segment,road_name,startLRP,endLRP,startChainage,endChainage,road_length,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,AADT,nrLanes,trucks_density,bus_density,car_density,mot_density,nonmotorized_density,lat,lon,vulnerability_weight,vul_roadseg,criticality
343,N5,N5-9,Baniajuri (Int.with Z5064) -Barangail (Int.with R506),LRP057,LRP065,57.3751,65.785,8.41,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,2.0,801.7241379310344,538.2021403091559,69.2627824019025,24.019024970273485,14.661117717003567,23.83488860000001,89.8720827,66.8970953917257,1125.2091444888263,6742.5
344,N5,N5-8,Manikganj (Int.with R504) -Baniajuri (Int.with Z5064),LRP051,LRP057,51.25510000000001,57.375,6.12,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,2.0,1101.7156862745098,739.5882352941177,95.1797385620915,33.006535947712415,20.14705882352941,23.8495552,89.95236109999998,66.8970953917257,818.8204475947226,6742.5
345,N5,N5-29,"Sherpur (Int.with Z5034) -Int.with N515,Sultanganj",LRP198,LRP214,198.9441,214.98,16.035999999999998,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0,2.0,453.9473684210527,171.0651035170866,18.36492890995261,30.18209029683213,17.73509603392367,24.8058889,89.3837497,66.8970953917257,2145.5236434034264,7279.5
346,N5,N5-6,Kalampur Bus Stand(Int.with Z5061) -Golra (Int.with Z5063),LRP033,LRP044,33.1801,45.49800000000001,12.318,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,4.0,273.6848514369216,183.7262542620556,23.644260431888288,8.199383016723495,5.004870920603994,23.900138899999998,90.03888859999998,66.8970953917257,3296.1536841411084,6742.5
347,N5,N5-5,Dulivita(Int.with R315) -Kalampur Bus Stand (Int.with Z5061),LRP027,LRP033,27.0751,33.18,6.105,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,2.0,1104.4226044226043,741.4054054054054,95.4135954135954,33.08763308763309,20.1965601965602,23.9179716,90.1545833,66.8970953917257,816.8135347329709,6742.5
348,N5,N5-4,Nabinagar(Int.with N540)-Dulivita (Int.with R315),LRP020,LRP027,22.343100000000003,27.075,4.732,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,2.0,1424.8732037193577,956.5257819103973,123.09805579036349,42.688081149619606,26.05663567202029,23.9078611,90.2121944,66.8970953917257,633.114110787292,6742.500000000001
349,N5,N5-3R,Hamayetpur(Int.with R504)-Nabinagar(Int.with N540)(Right),LRP007,LRP020,6.9451,22.343000000000004,15.398,44.0,2883.0,1541.0,2283.0,1589.0,1740.0,361.0,2584.0,1539.0,1064.0,223.0,426.0,0.0,15628.0,649.0,16277.0,16277.0,4.0,217.6256656708664,196.8099753214703,41.953500454604495,13.819976620340304,6.322249642810753,,,66.8970953917257,4120.325899367169,6702.000000000002
350,N5,N5-3L,Hamayetpur(Int.with R504)-Nabinagar(Int.with N540) (Left),LRP007,LRP020,6.9451,22.343000000000004,15.398,19.0,3389.0,1956.0,2038.0,2416.0,1843.0,299.0,2758.0,834.0,666.0,61.0,167.0,0.0,16218.0,228.0,16446.0,16446.0,4.0,261.26769710352,220.8325756591765,44.77854266787895,8.650474087543838,2.22106767112612,,,66.8970953917257,4120.325899367169,8046.000000000002
351,N5,N5-2R,Turag (Int.with Z5069)-Hamayetpur (Int.with R504) (Right),LRP002,LRP007,2.5901,6.945,4.355,19.0,2707.0,2143.0,2161.0,2049.0,1874.0,154.0,2580.0,910.0,1314.0,42.0,167.0,0.0,15911.0,209.0,16120.0,16120.0,4.0,838.5189437428243,754.3880597014925,148.105625717566,60.34443168771526,7.198622273249137,23.7931663,90.27130490000002,66.8970953917257,1165.3474017238618,7303.5
352,N5,N5-2L,Turag (Int.with Z5069)-Hamayetpur (Int.with R504) (Left),LRP002,LRP007,2.5901,6.945,4.355,19.0,2707.0,2143.0,2161.0,2049.0,1874.0,154.0,2580.0,910.0,1314.0,42.0,167.0,0.0,15911.0,209.0,16120.0,16120.0,4.0,838.5189437428243,754.3880597014925,148.105625717566,60.34443168771526,7.198622273249137,23.7931663,90.27130490000002,66.8970953917257,1165.3474017238618,7303.5
353,N5,N5-2L,Turag (Int.with Z5069)-Hamayetpur (Int.with R504) (Left),LRP002,LRP007,2.5901,6.945,4.355,30.0,2540.0,2264.0,2032.0,1997.0,1909.0,301.0,2976.0,1327.0,1195.0,54.0,235.0,0.0,16571.0,289.0,16860.0,16860.0,4.0,832.4913892078072,736.2847301951781,170.8381171067738,54.87944890929965,9.954075774971297,23.7931663,90.27130490000002,66.8970953917257,1165.3474017238618,7251.000000000001
354,N5,N5-1R,Mirpur Bridge-Turag (Int.with Z5069)(Right),LRPS,LRP002,0.0001,2.59,2.59,19.0,2707.0,2143.0,2161.0,2049.0,1874.0,154.0,2580.0,910.0,1314.0,42.0,167.0,0.0,15911.0,209.0,16120.0,16120.0,4.0,1409.9420849420849,1268.4787644787646,249.03474903474904,101.46718146718149,12.104247104247104,23.7901108,90.3126944,66.8970953917257,693.0539082582782,7303.499999999999
355,N5,N5-15,Kashinathpur (Int. with N6)-Satiakhola (Int. with Z6028),LRP108,LRP111,109.4721,112.111,2.639,35.0,116.0,41.0,114.0,143.0,60.0,4.0,27.0,1001.0,549.0,217.0,488.0,15.0,2090.0,720.0,2810.0,2810.0,2.0,109.13224706328155,129.73095869647594,5.1155740810913235,83.2133383857522,81.84918529746116,23.9792771,89.5984719,66.8970953917257,353.0828694775282,288.0
356,N5,N5-16,Satiakhola (Int. with Z6028)-Bera (Int. with Z6026),LRP111,LRP122,112.1111,123.25,11.139000000000001,35.0,116.0,41.0,114.0,143.0,60.0,4.0,27.0,1001.0,549.0,217.0,488.0,15.0,2090.0,720.0,2810.0,2810.0,4.0,12.92755184486938,15.367627255588474,0.6059789927282522,9.857258281712904,9.695663883652037,24.076388199999997,89.6091667,66.8970953917257,2980.6669822737304,288.00000000000006
357,N5,N5-7,Golra(Int.with Z5063) -Manikganj (Int.with R504),LRP044,LRP051,45.49810000000002,51.255,5.7570000000000014,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0,3.0,780.7886051763069,524.147993746743,67.45411383243585,23.39181286549707,14.278269932256382,23.870693799999998,89.9988052,66.8970953917257,1155.3797345104947,6742.5
358,N5,N5-18,Baghabari (Int. with Z6021)-Shahazadpur (Int. with Z5410),LRP129,LRP134,130.3741,135.582,5.207999999999998,24.0,715.0,294.0,430.0,151.0,269.0,104.0,122.0,1479.0,762.0,195.0,579.0,9.0,4350.0,783.0,5133.0,5133.0,2.0,297.5230414746545,176.26728110599086,11.712749615975426,58.52534562211984,45.10368663594471,24.1733327,89.58638859999998,66.8970953917257,696.8001456002147,1549.5000000000002
359,N5,N5-19,"Shahazadpur (Int. with Z5410)-Paik Para, Int.with Z5058",LRP134,LRP147,135.5821,148.381,12.799000000000001,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,4.0,133.54558949917964,39.61715759043676,2.3829986717712317,22.50175794983983,16.149699195249628,24.277110399999998,89.5758327,66.8970953917257,3424.863695674789,3418.500000000001
360,N5,N5-20,"Paik Para, Int.with Z5058-Ullahpara (Int.with Z5048)",LRP147,LRP151,148.3811,152.21,3.8289999999999997,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,2.0,892.7918516583964,264.8524418908331,15.931052494123792,150.4309219117263,107.96552624706189,24.3075,89.5633333,66.8970953917257,512.2979565098353,3418.4999999999995
361,N5,N5-21,Ullahpara (Int.with Z5048)-Ullahpara (Int.with Z5046),LRP151,LRP152,152.2101,154.118,1.9080000000000001,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,2.0,1791.666666666667,531.5094339622642,31.970649895178198,301.8867924528302,216.66666666666663,24.3249993,89.5625,66.8970953917257,255.2793160148253,3418.500000000001
362,N5,N5-22,Ullahpara (Int.with Z5046)-Bhutgacha (Z5403),LRP152,LRP154,154.1181,156.381,2.263,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,2.0,1510.605391073796,448.1307998232435,26.95536897923111,254.52938577110032,182.67786124613343,24.3452219,89.5613333,66.8970953917257,302.7762537429505,3418.5
363,N5,N5-23,"Bhutgacha (Int.with Z5403)-Hatikamrul (Int.with N405, N507)",LRP154,LRP164,156.3811,165.31,8.929,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,4.0,191.42681151304737,56.78799417627955,3.4158360398700864,32.254451786314256,23.149288834135962,24.41897160000001,89.5518333,66.8970953917257,2389.296659010875,3418.5
364,N5,N5-24,"Hatikamrul (Int.with N405, N507) l-Bhuyangati Z5041",LRP164,LRP174,165.3101,175.452,10.142000000000001,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,2.0,337.06369552356534,99.9921120094656,6.014592782488661,56.793531847761784,40.761191086570705,24.4941941,89.5079167,66.8970953917257,1356.9406829257643,3418.5
365,N5,N5-25,"Bhuyangati Z5041 -Chandaikona, Z5042",LRP174,LRP178,175.4521,180.58,5.127999999999999,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,2.0,666.6341653666148,197.76131045241814,11.895475819032765,112.3244929797192,80.61622464898595,24.5399997,89.5111111,66.8970953917257,686.0966103375387,3418.5
366,N5,N5-26,"Chandaikona, Z5042-Sherpur (Int.with Z5049)",LRP178,LRP192,180.5801,193.58,13.0,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0,3.0,175.3076923076923,52.00615384615385,3.1282051282051277,29.538461538461537,21.2,24.626666,89.4369441,66.8970953917257,2608.986720277302,3418.4999999999995
367,N5,N5-17,Bera(Int. with Z6026)-Baghabari (Int. with Z6021),LRP122,LRP129,123.2501,130.374,7.124,24.0,715.0,294.0,430.0,151.0,269.0,104.0,122.0,1479.0,762.0,195.0,579.0,9.0,4350.0,783.0,5133.0,5133.0,2.0,217.50421111734985,128.8601909039865,8.562605277933745,42.784952274003366,32.97304884896125,24.128332699999998,89.5808327,66.8970953917257,953.1498151413077,1549.5000000000002
368,N5,N5-27,Sherpur (Int.with Z5049)-Sherpur (Int.with Z5401),LRP192,LRP197,193.5801,198.14,4.56,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0,2.0,1596.3815789473686,601.5789473684213,64.58333333333334,106.14035087719299,62.368421052631575,24.6630556,89.42027709999998,66.8970953917257,610.1015099725383,7279.5
369,N501,N501-1,Diabari More-Birulia (Int.with N511),LRPS,LRP006,0.0001,6.6110000000000015,6.6110000000000015,72.0,387.0,1943.0,170.0,1627.0,1787.0,399.0,2007.0,1443.0,988.0,165.0,355.0,3.0,10823.0,523.0,11346.0,11346.0,2.0,545.000756315232,585.496899107548,151.79246710028738,59.779155952200874,23.7331719860838,23.8508611,90.3410552,2.52250233074,33.35252581704429,3602.9999999999995
370,N501,N501-2,Birulia (Int.with N511)-Dhour (Int.with N302),LRP006,LRPE,6.611100000000001,11.942,5.331,72.0,387.0,1943.0,170.0,1627.0,1787.0,399.0,2007.0,1443.0,988.0,165.0,355.0,3.0,10823.0,523.0,11346.0,11346.0,3.0,450.57212530482076,484.0517726505346,125.49240292628023,49.42162195960732,19.62108422434815,23.8922497,90.3618056,2.52250233074,40.342379775524826,3602.9999999999995
371,N502,N502-1,Bogra (Jahangirabad) Int.with N5-Katham (Nandigram) Int.with Z5207,LRPS,LRP020,0.0001,19.936,19.936,31.0,698.0,518.0,294.0,251.0,223.0,127.0,248.0,2409.0,1242.0,651.0,601.0,0.0,6041.0,1252.0,7293.0,7293.0,2.0,93.82524077046548,41.60513643659712,6.219903691813804,24.919743178170144,18.840288924558585,24.668666,89.2756382,8.33188274493,332.208828805849,1870.5
372,N502,N502-2,Katham (Nandigram) Int.with Z5207 -Kaigari (Nandigram) Int.with Z5030,LRP020,LRP023,19.9361,22.555999999999997,2.62,31.0,698.0,518.0,294.0,251.0,223.0,127.0,248.0,2409.0,1242.0,651.0,601.0,0.0,6041.0,1252.0,7293.0,7293.0,2.0,713.9312977099237,316.58015267175574,47.32824427480916,189.61832061068702,143.3587786259542,24.650888899999998,89.2583333,8.33188274493,43.659065583433204,1870.5000000000002
373,N502,N502-3,Kaigari (Nandigram) Int.with Z5030-Omarpur (Nandigram) Int.with Z5202,LRP023,LRP026,22.5561,25.57800000000001,3.022,31.0,698.0,518.0,294.0,251.0,223.0,127.0,248.0,2409.0,1242.0,651.0,601.0,0.0,6041.0,1252.0,7293.0,7293.0,3.0,412.6406353408339,182.97816015883527,27.354952570041924,109.59629384513569,82.85903375248179,24.627416,89.0271104,8.33188274493,75.53684896553538,1870.5
374,N502,N502-4,Omarpur (Nandigram) Int.with Z5202-Int.with Z5209 (Shingra),LRP026,LRP040,25.57810000000001,43.7,18.122,33.0,670.0,479.0,733.0,508.0,403.0,150.0,430.0,1238.0,603.0,336.0,363.0,0.0,5247.0,699.0,5946.0,5946.0,4.0,48.918441673104525,48.98797042269066,5.932016333737997,6.654894603244675,5.785785233417945,24.4999719,89.14288859999998,8.33188274493,603.9615164144859,1773.0000000000005
375,N502,N502-5,Int.with Z5209 (Shingra)-Dalsarker (Int.with Z5211),LRP040,LRP055,43.700100000000006,56.13,12.43,33.0,670.0,479.0,733.0,508.0,403.0,150.0,430.0,1238.0,603.0,336.0,363.0,0.0,5247.0,699.0,5946.0,5946.0,2.0,142.63877715205152,142.8415124698311,17.296862429605795,19.40466613032985,16.87047465808528,24.447721899999998,89.0449163,8.33188274493,207.1306050389598,1773.0000000000002
376,N502,N502-6,"Dalsarker (Int.with Z5211)-Madrasha more, Natore (Int.with N602)",LRP055,LRPE,56.13010000000001,63.29,7.16,33.0,670.0,479.0,733.0,508.0,403.0,150.0,430.0,1238.0,603.0,336.0,363.0,0.0,5247.0,699.0,5946.0,5946.0,2.0,247.62569832402238,247.9776536312849,30.02793296089385,33.68715083798883,29.287709497206702,24.4118889,88.9961108,8.33188274493,119.31256090739761,1773.0000000000002
377,N503,N503-1,Utholi(Int.with N5)-Aricha Road,LRPS,LRPE,0.0001,3.2689999999999997,3.2689999999999997,0.0,361.0,166.0,117.0,117.0,421.0,25.0,45.0,814.0,430.0,327.0,435.0,0.0,2496.0,762.0,3258.0,3258.0,2.0,241.81706944019572,216.39645151422454,6.882838788620372,52.615478739675744,69.92964209238299,23.83594410000001,89.7807771,0.69050913743,4.5145487405173395,790.4999999999998
378,N504,N504-1,Nagarbari Ferry Ghat-Kashinathpur,LRPS,LRP004,0.0001,6.653,6.653,92.0,376.0,365.0,146.0,252.0,162.0,6.0,47.0,2052.0,1215.0,524.0,1241.0,11.0,4713.0,1776.0,6489.0,6489.0,2.0,187.81001052156924,90.90635803396962,3.5322410942431985,73.04975199158275,80.08417255373516,0.0,0.0,0.875841616401,11.653948547831705,1249.5
379,N505,N505-1,Baderhat-Kazirhat (Latifpur),LRPS,LRPE,0.0001,4.4,4.4,92.0,376.0,365.0,146.0,252.0,162.0,6.0,47.0,2052.0,1215.0,524.0,1241.0,11.0,4713.0,1776.0,6489.0,6489.0,2.0,283.9772727272727,137.45454545454547,5.340909090909091,110.45454545454544,121.09090909090908,23.863583300000002,89.6811938,0.5792429148000001,5.097337650240002,1249.5
380,N506,N506-2,Mahiganj (Int.with Z5010)-Tista (Int.with Z5611),LRP004,LRP024,3.2451000000000003,22.94,19.695,17.0,607.0,771.0,314.0,294.0,354.0,319.0,265.0,1198.0,1853.0,979.0,732.0,0.0,5992.0,1711.0,7703.0,7703.0,2.0,106.24523990860624,52.75247524752476,6.727595836506728,37.63391723787763,26.06245239908606,25.806388899999998,89.44666629999998,5.5326530576823005,217.9312039421058,2092.5
381,N506,N506-3,Tista (Int.with Z5611)-Barabari (Int.with N509),LRP024,LRP033,22.9401,32.904,9.964,79.0,587.0,771.0,313.0,336.0,354.0,342.0,285.0,1198.0,1853.0,979.0,732.0,0.0,6118.0,1711.0,7829.0,7829.0,2.0,216.32878362103568,108.71537535126456,14.301485347250098,74.38779606583701,51.51545564030509,25.8530833,89.51025,5.5326530576823005,110.25471013349289,2155.4999999999995
382,N506,N506-4,Barabari (Int.with N509)-Kurigram,LRP033,LRPE,32.90410000000001,50.016999999999996,17.113,7.0,206.0,205.0,221.0,147.0,125.0,46.0,47.0,531.0,1181.0,1767.0,410.0,3.0,2716.0,2180.0,4896.0,4896.0,2.0,36.63881259860924,31.113188803833342,1.373225033600187,27.6047449307544,38.21656050955414,25.8130278,89.643333,5.5326530576823005,189.3605835522344,626.9999999999999
383,N506,N506-1,Rangpur (Trimohoni Chattar) Int.with N517-Mahiganj (Int.with Z5010),LRPS,LRP004,0.0001,3.245,3.245,79.0,587.0,771.0,313.0,336.0,354.0,342.0,285.0,1198.0,1853.0,979.0,732.0,0.0,6118.0,1711.0,7829.0,7829.0,2.0,664.2526964560863,333.8181818181818,43.91371340523883,228.41294298921417,158.18181818181816,25.7342497,89.2872219,5.5326530576823005,35.90691834435813,2155.5
384,N507,N507-3,Hamkuria (Int.with R604 and Z6034)-Int.with Z5209,LRP021,LRP028,20.3601,28.11,7.75,53.0,1519.0,659.0,683.0,102.0,220.0,212.0,121.0,828.0,453.0,226.0,178.0,0.0,4850.0,404.0,5254.0,5254.0,3.0,287.8709677419355,93.36774193548388,5.204301075268816,15.587096774193547,10.4258064516129,24.3481108,89.2931663,6.74817995742,156.895184010015,3346.5
385,N507,N507-2,Int.with Z5046-Hamkuria (Int.with R604 and Z6034),LRP015,LRP021,15.0401,20.36,5.32,53.0,1519.0,659.0,683.0,102.0,220.0,212.0,121.0,828.0,453.0,226.0,178.0,0.0,4850.0,404.0,5254.0,5254.0,3.0,419.36090225563913,136.01503759398494,7.581453634085213,22.706766917293233,15.187969924812029,24.367110399999998,89.36236109999999,6.74817995742,107.7009521204232,3346.5000000000005
386,N507,N507-1,Hatikamrul (Int.with N5)-Int.with Z5046,LRPS,LRP015,0.0001,15.04,15.04,53.0,1519.0,659.0,683.0,102.0,220.0,212.0,121.0,828.0,453.0,226.0,178.0,0.0,4850.0,404.0,5254.0,5254.0,3.0,148.3377659574468,48.111702127659576,2.6817375886524824,8.031914893617023,5.372340425531916,24.3796382,89.4122778,6.74817995742,304.4778796787904,3346.4999999999995
387,N507,N507-4,Int.with Z5209-Laxmikul (Int.with Z6015),LRP028,LRP043,28.1101,43.33,15.22,53.0,1519.0,659.0,683.0,102.0,220.0,212.0,121.0,828.0,453.0,226.0,178.0,0.0,4850.0,404.0,5254.0,5254.0,3.0,146.58344283837056,47.54270696452037,2.6500219010074457,7.936925098554534,5.308804204993429,24.3170827,89.1511667,6.74817995742,308.1218968557972,3346.5
388,N507,N507-5,Laxmikul (Int.with Z6015)-Banpara,LRP043,LRP051,43.3301,50.25,6.92,53.0,1519.0,659.0,683.0,102.0,220.0,212.0,121.0,828.0,453.0,226.0,178.0,0.0,4850.0,404.0,5254.0,5254.0,3.0,322.3988439306358,104.56647398843931,5.828516377649327,17.456647398843934,11.676300578034684,24.2984719,89.0806382,6.74817995742,140.09221591603918,3346.499999999999
389,N508,N508-2,Dinajpur Govt. College (Int.with R586),LRP013,LRPE,12.1451,15.975,3.83,52.0,580.0,121.0,56.0,294.0,101.0,37.0,120.0,426.0,359.0,667.0,371.0,3.0,2146.0,1041.0,3187.0,3187.0,3.0,196.60574412532642,84.78328981723239,10.443864229765014,24.995648389904265,54.360313315926895,25.621582699999998,88.6347497,1.7670818441024998,20.30377038873772,1129.5000000000002
390,N508,N508-1,Beldanga (10 mile)-Dinajpur Govt. College (Int.with R586),LRPS,LRP013,0.0001,12.145,12.145,52.0,580.0,121.0,56.0,294.0,101.0,37.0,120.0,426.0,359.0,667.0,371.0,3.0,2146.0,1041.0,3187.0,3187.0,4.0,46.50061753808152,20.052696582955953,2.470152326060107,5.911897900370523,12.857142857142858,25.6509167,88.64647190000002,1.7670818441024998,85.84483598649943,1129.5
391,N509,N509-4,Barakhata(Int.with R560)-Patgram Bypass (Int.with Z5904),LRP071,LRP091,72.9701,90.973,18.003,27.0,250.0,322.0,67.0,126.0,111.0,132.0,87.0,1853.0,2339.0,2482.0,1347.0,7.0,5314.0,3836.0,9150.0,9150.0,1.5,66.54446481142031,24.315947342109645,3.2216852746764433,69.29215501120184,85.23023940454368,26.3397497,89.0253327,11.580331659411,312.72106629656435,898.4999999999999
392,N509,N509-6,End Patgram Bypass(Int.with Z5904)-Burimary,LRP091,LRPE,93.7101,104.69,10.98,0.0,29.0,77.0,19.0,20.0,49.0,12.0,16.0,114.0,191.0,377.0,511.0,0.0,527.0,888.0,1415.0,1415.0,1.5,19.307832422586518,11.540983606557381,0.971463266545234,9.277474195506985,32.349726775956285,26.406944399999997,88.9238327,11.580331659411,190.72806243049916,158.99999999999997
393,N509,N509-5,Patgram Bypass (Int.with Z5904)- End Patgram Bypass(Int.with Z5904),LRP091,LRP091,90.9731,93.71,2.737,0.0,29.0,77.0,19.0,20.0,49.0,12.0,16.0,114.0,191.0,377.0,511.0,0.0,527.0,888.0,1415.0,1415.0,2.0,58.09280233832664,34.724150529777134,2.9229082937522834,27.91377420533431,97.33284618195104,26.351861100000004,89.02972159999999,11.580331659411,63.390735503615815,159.00000000000003
394,N509,N509-3,Zilla Parishad More (Int.with Z5907)-Barakhata(Int.with R560),LRP013,LRP071,13.8051,72.97,59.165,27.0,250.0,322.0,67.0,126.0,111.0,132.0,87.0,1853.0,2339.0,2482.0,1347.0,7.0,5314.0,3836.0,9150.0,9150.0,1.5,20.24845770303389,7.398968985041832,0.9803093044874504,21.084537592608246,25.934251669061094,26.208416699999997,89.1045278,11.580331659411,1027.7254839435777,898.5
395,N509,N509-1,Barobari-Lalmonirhat (Misson More) Int.with Z5901,LRPS,LRP013,0.0001,12.03,12.03,0.0,88.0,93.0,20.0,77.0,40.0,19.0,29.0,624.0,627.0,577.0,612.0,0.0,1617.0,1189.0,2806.0,2806.0,3.0,15.045719035743975,8.199501246882795,0.8035466888334719,13.898586866167914,19.76724854530341,25.9118056,89.43383299999998,11.580331659411,417.93416958814294,271.5
396,N509,N509-2,Lalmonirhat (Misson More)Int.with Z5901-Zilla Parishad More (Int.with Z5907),LRP013,LRP013,12.0301,13.805,1.775,27.0,250.0,322.0,67.0,126.0,111.0,132.0,87.0,1853.0,2339.0,2482.0,1347.0,7.0,5314.0,3836.0,9150.0,9150.0,2.0,506.1971830985916,184.9690140845071,24.507042253521128,527.0985915492959,648.3380281690141,25.9009167,89.4168882,11.580331659411,41.110177390909044,898.5000000000001
397,N510,N510-1,Bogra Sath Matha More-Bogra St. Road,LRPS,LRPS,0.0001,2.784,2.784,0.0,355.0,347.0,142.0,564.0,338.0,187.0,448.0,6108.0,2199.0,951.0,1187.0,0.0,10688.0,2138.0,12826.0,12826.0,4.0,189.11637931034485,202.5,40.22988505747128,157.9741379310345,115.19396551724138,24.841777399999998,89.34722190000002,0.366502789728,4.081375066411008,1053.0
398,N511,N511-1,Mirpur (Birulia)-Ashulia (Yearpur),LRPS,LRPE,0.0001,9.462,9.462,0.0,355.0,347.0,142.0,564.0,338.0,187.0,448.0,6108.0,2199.0,951.0,1187.0,0.0,10688.0,2138.0,12826.0,12826.0,2.0,111.287254280279,119.16296766011415,23.67364193616572,92.96131896005072,67.78693722257451,23.897610800000002,90.3313327,1.9986532451399999,37.822514011029355,1052.9999999999998
399,N513,N513-1,Baderhat-Khayerchar,LRPS,LRPE,0.0001,11.88,11.88,16.0,78.0,330.0,95.0,83.0,344.0,309.0,437.0,6336.0,2396.0,2465.0,4550.0,0.0,10424.0,7015.0,17439.0,17439.0,2.0,53.53535353535353,47.45454545454545,18.39225589225589,80.67340067340069,177.1464646464646,23.8146944,89.7128333,1.5639558699600002,37.15959147024961,636.0
